Passer (id),Receiver (id),Start Time (s),Duration (s),End Time (s)
1,4,3.96,0.4400000000000004,4.4
4,24,4.76,3.8000000000000007,8.56
24,5,12.84,0.7599999999999998,13.6
5,45,13.72,1.4399999999999995,15.16
45,41,15.32,0.9199999999999982,16.24
41,60,16.32,5.800000000000001,22.12
60,29,22.68,2.280000000000001,24.96
