data,epoch,eta,loss,loss_box_reg,loss_classifier,loss_objectness,loss_rpn_box_reg,lr,max_mem,step,time
0.0001,0,1:11:47,0.3877,0.1592,0.1727,0.0159,0.0408,0.005000,8510,5600,0.8456
0.0001,0,1:10:22,0.3627,0.1547,0.1632,0.0158,0.0195,0.005000,8510,5700,0.8432
0.0001,0,1:08:57,0.4369,0.1915,0.1954,0.0173,0.0275,0.005000,8510,5800,0.8425
0.0001,0,1:07:32,0.3883,0.1761,0.1778,0.0159,0.0250,0.005000,8510,5900,0.8427
0.0001,0,1:06:07,0.3424,0.1430,0.1551,0.0139,0.0251,0.005000,8510,6000,0.8467
0.0001,0,1:04:43,0.4120,0.1596,0.1750,0.0157,0.0278,0.005000,8510,6100,0.8469
0.0001,0,1:03:18,0.4095,0.1741,0.1691,0.0170,0.0238,0.005000,8510,6200,0.8415
0.0001,0,1:01:53,0.4167,0.1809,0.1738,0.0140,0.0300,0.005000,8510,6300,0.8466
0.0001,0,1:00:28,0.4169,0.1691,0.1766,0.0172,0.0243,0.005000,8510,6400,0.8427
0.0001,0,0:59:04,0.3869,0.1680,0.1808,0.0160,0.0312,0.005000,8510,6500,0.8475
0.0001,0,0:57:39,0.3795,0.1604,0.1660,0.0167,0.0216,0.005000,8510,6600,0.8460
0.0001,0,0:56:14,0.3796,0.1685,0.1749,0.0161,0.0232,0.005000,8510,6700,0.8464
0.0001,0,0:54:50,0.3994,0.1688,0.1783,0.0155,0.0259,0.005000,8510,6800,0.8505
0.0001,0,0:53:25,0.4072,0.1688,0.1736,0.0183,0.0225,0.005000,8510,6900,0.8425
0.0001,0,0:52:01,0.3930,0.1673,0.1754,0.0144,0.0225,0.005000,8510,7000,0.8446
0.0001,0,0:50:36,0.3839,0.1721,0.1731,0.0130,0.0186,0.005000,8510,7100,0.8436
0.0001,0,0:49:11,0.3869,0.1660,0.1680,0.0144,0.0300,0.005000,8510,7200,0.8477
0.0001,0,0:47:46,0.3674,0.1600,0.1589,0.0133,0.0226,0.005000,8510,7300,0.8476
0.0001,0,0:46:22,0.4241,0.1732,0.1702,0.0186,0.0356,0.005000,8510,7400,0.8486
0.0001,0,0:44:57,0.3879,0.1698,0.1690,0.0171,0.0251,0.005000,8510,7500,0.8465
0.0001,0,0:43:32,0.3973,0.1722,0.1720,0.0182,0.0252,0.005000,8510,7600,0.8425
0.0001,0,0:42:08,0.4051,0.1763,0.1812,0.0161,0.0220,0.005000,8510,7700,0.8448
0.0001,0,0:40:43,0.4027,0.1732,0.1722,0.0230,0.0258,0.005000,8510,7800,0.8462
0.0001,0,0:39:19,0.3862,0.1653,0.1719,0.0142,0.0313,0.005000,8510,7900,0.8435
0.0001,0,0:37:54,0.3817,0.1710,0.1713,0.0129,0.0210,0.005000,8510,8000,0.8447
0.0001,0,0:36:29,0.4034,0.1744,0.1693,0.0177,0.0228,0.005000,8510,8100,0.8456
0.0001,0,0:35:05,0.4078,0.1834,0.1885,0.0151,0.0201,0.005000,8510,8200,0.8464
0.0001,0,0:33:40,0.3789,0.1626,0.1671,0.0184,0.0245,0.005000,8510,8300,0.8464
0.0002,0,0:32:15,0.3812,0.1582,0.1671,0.0152,0.0206,0.005000,8510,8400,0.8454
0.0001,0,0:30:51,0.3942,0.1709,0.1737,0.0145,0.0247,0.005000,8510,8500,0.8466
0.0001,0,0:29:26,0.4133,0.1861,0.1789,0.0144,0.0321,0.005000,8510,8600,0.8424
0.0001,0,0:28:01,0.3858,0.1568,0.1534,0.0140,0.0291,0.005000,8510,8700,0.8457
0.0001,0,0:26:37,0.3718,0.1668,0.1672,0.0135,0.0267,0.005000,8510,8800,0.8456
0.0001,0,0:25:12,0.3935,0.1697,0.1674,0.0143,0.0293,0.005000,8510,8900,0.8435
0.0001,0,0:23:48,0.3729,0.1637,0.1623,0.0153,0.0219,0.005000,8510,9000,0.8471
0.0001,0,0:22:23,0.3256,0.1374,0.1450,0.0150,0.0261,0.005000,8510,9100,0.8414
0.0001,0,0:20:58,0.3784,0.1741,0.1685,0.0144,0.0194,0.005000,8510,9200,0.8446
0.0001,0,0:19:34,0.4036,0.1806,0.1636,0.0182,0.0253,0.005000,8510,9300,0.8412
0.0001,0,0:18:09,0.3682,0.1698,0.1618,0.0137,0.0212,0.005000,8510,9400,0.8455
0.0001,0,0:16:44,0.3773,0.1584,0.1561,0.0156,0.0234,0.005000,8510,9500,0.8440
0.0001,0,0:15:20,0.3884,0.1791,0.1734,0.0141,0.0223,0.005000,8510,9600,0.8436
0.0001,0,0:13:55,0.3690,0.1597,0.1602,0.0121,0.0271,0.005000,8510,9700,0.8462
0.0002,0,0:12:31,0.3968,0.1727,0.1672,0.0170,0.0312,0.005000,8510,9800,0.8432
0.0001,0,0:11:06,0.3773,0.1691,0.1680,0.0146,0.0253,0.005000,8510,9900,0.8458
0.0001,0,0:09:41,0.4023,0.1849,0.1698,0.0144,0.0218,0.005000,8510,10000,0.8455
0.0001,0,0:08:17,0.4063,0.1736,0.1687,0.0166,0.0342,0.005000,8510,10100,0.8425
0.0001,0,0:06:52,0.3914,0.1711,0.1731,0.0158,0.0234,0.005000,8510,10200,0.8454
0.0001,0,0:05:28,0.3608,0.1600,0.1550,0.0118,0.0218,0.005000,8510,10300,0.8444
0.0001,0,0:04:03,0.3809,0.1742,0.1683,0.0138,0.0228,0.005000,8510,10400,0.8455
0.0001,0,0:02:39,0.3695,0.1706,0.1571,0.0122,0.0181,0.005000,8510,10500,0.8480
0.0001,0,0:01:14,0.3929,0.1926,0.1680,0.0146,0.0320,0.005000,8510,10600,0.8409
0.0003,0,0:00:00,0.3707,0.1636,0.1601,0.0140,0.0212,0.005000,8510,10687,0.8234
1.6878,1,7:31:08,0.3918,0.1653,0.1639,0.0122,0.0504,0.005000,8510,0,2.5326
0.0001,1,2:32:11,0.3611,0.1685,0.1550,0.0143,0.0232,0.005000,8510,100,0.8440
0.0001,1,2:29:12,0.3512,0.1625,0.1557,0.0117,0.0256,0.005000,8510,200,0.8496
0.0001,1,2:27:28,0.3588,0.1660,0.1480,0.0113,0.0222,0.005000,8510,300,0.8445
0.0001,1,2:25:51,0.3693,0.1667,0.1585,0.0120,0.0276,0.005000,8510,400,0.8490
0.0001,1,2:24:16,0.3724,0.1726,0.1594,0.0126,0.0259,0.005000,8510,500,0.8448
0.0001,1,2:22:46,0.3722,0.1705,0.1568,0.0125,0.0184,0.005000,8510,600,0.8480
0.0001,1,2:21:16,0.3893,0.1784,0.1598,0.0146,0.0252,0.005000,8510,700,0.8469
0.0001,1,2:19:45,0.4097,0.1845,0.1627,0.0146,0.0309,0.005000,8510,800,0.8414
0.0001,1,2:18:18,0.3419,0.1562,0.1473,0.0113,0.0220,0.005000,8510,900,0.8474
0.0001,1,2:16:51,0.3788,0.1755,0.1546,0.0136,0.0223,0.005000,8510,1000,0.8450
0.0001,1,2:15:25,0.3631,0.1603,0.1539,0.0121,0.0176,0.005000,8510,1100,0.8459
0.0001,1,2:13:58,0.3570,0.1670,0.1490,0.0122,0.0229,0.005000,8510,1200,0.8465
0.0001,1,2:12:33,0.3880,0.1797,0.1507,0.0108,0.0254,0.005000,8510,1300,0.8441
0.0001,1,2:11:06,0.4009,0.1887,0.1606,0.0124,0.0218,0.005000,8510,1400,0.8438
0.0001,1,2:09:39,0.3665,0.1773,0.1550,0.0100,0.0221,0.005000,8510,1500,0.8424
0.0001,1,2:08:14,0.3586,0.1708,0.1542,0.0117,0.0215,0.005000,8510,1600,0.8447
0.0001,1,2:06:50,0.3471,0.1665,0.1449,0.0132,0.0236,0.005000,8510,1700,0.8514
0.0001,1,2:05:25,0.3580,0.1756,0.1481,0.0114,0.0205,0.005000,8510,1800,0.8470
0.0001,1,2:04:00,0.3584,0.1699,0.1384,0.0143,0.0180,0.005000,8510,1900,0.8441
0.0001,1,2:02:35,0.3797,0.1856,0.1518,0.0121,0.0208,0.005000,8510,2000,0.8453
0.0001,1,2:01:10,0.3677,0.1666,0.1528,0.0186,0.0199,0.005000,8510,2100,0.8471
0.0002,1,1:59:45,0.3669,0.1809,0.1587,0.0133,0.0238,0.005000,8510,2200,0.8472
0.0001,1,1:58:21,0.3984,0.1849,0.1575,0.0145,0.0218,0.005000,8510,2300,0.8483
0.0001,1,1:56:56,0.3627,0.1713,0.1483,0.0105,0.0252,0.005000,8510,2400,0.8456
0.0001,1,1:55:31,0.3595,0.1725,0.1429,0.0108,0.0218,0.005000,8510,2500,0.8415
0.0001,1,1:54:05,0.3188,0.1578,0.1358,0.0105,0.0204,0.005000,8510,2600,0.8468
0.0001,1,1:52:41,0.3651,0.1690,0.1431,0.0122,0.0227,0.005000,8510,2700,0.8432
0.0001,1,1:51:15,0.3795,0.1845,0.1476,0.0117,0.0208,0.005000,8510,2800,0.8461
0.0001,1,1:49:51,0.3648,0.1764,0.1405,0.0118,0.0200,0.005000,8510,2900,0.8469
0.0001,1,1:48:26,0.3494,0.1706,0.1493,0.0126,0.0228,0.005000,8510,3000,0.8461
0.0001,1,1:47:01,0.3633,0.1730,0.1418,0.0098,0.0237,0.005000,8510,3100,0.8442
0.0001,1,1:45:36,0.3507,0.1715,0.1427,0.0116,0.0201,0.005000,8510,3200,0.8434
0.0001,1,1:44:12,0.3317,0.1675,0.1376,0.0113,0.0172,0.005000,8510,3300,0.8456
0.0001,1,1:42:47,0.3797,0.1747,0.1571,0.0130,0.0243,0.005000,8510,3400,0.8454
0.0001,1,1:41:23,0.3831,0.1745,0.1483,0.0120,0.0183,0.005000,8510,3500,0.8435
0.0001,1,1:39:58,0.3604,0.1697,0.1388,0.0113,0.0184,0.005000,8510,3600,0.8462
0.0001,1,1:38:33,0.3334,0.1743,0.1367,0.0128,0.0172,0.005000,8510,3700,0.8453
0.0001,1,1:37:09,0.3556,0.1761,0.1428,0.0103,0.0254,0.005000,8510,3800,0.8471
0.0001,1,1:35:44,0.3616,0.1820,0.1430,0.0120,0.0194,0.005000,8510,3900,0.8473
0.0001,1,1:34:19,0.3525,0.1724,0.1397,0.0109,0.0192,0.005000,8510,4000,0.8441
0.0001,1,1:32:55,0.3477,0.1722,0.1336,0.0105,0.0285,0.005000,8510,4100,0.8493
0.0001,1,1:31:30,0.3208,0.1714,0.1280,0.0093,0.0188,0.005000,8510,4200,0.8404
0.0001,1,1:30:05,0.3436,0.1858,0.1333,0.0087,0.0200,0.005000,8510,4300,0.8446
0.0001,1,1:28:40,0.3121,0.1547,0.1259,0.0136,0.0198,0.005000,8510,4400,0.8431
0.0001,1,1:27:15,0.3582,0.1815,0.1366,0.0131,0.0276,0.005000,8510,4500,0.8442
0.0001,1,1:25:50,0.3610,0.1781,0.1289,0.0172,0.0250,0.005000,8510,4600,0.8455
0.0001,1,1:24:26,0.3371,0.1739,0.1312,0.0123,0.0222,0.005000,8510,4700,0.8498
0.0001,1,1:23:01,0.3642,0.1908,0.1327,0.0131,0.0171,0.005000,8510,4800,0.8472
0.0001,1,1:21:36,0.3430,0.1818,0.1293,0.0091,0.0224,0.005000,8510,4900,0.8428
0.0001,1,1:20:11,0.3673,0.1690,0.1350,0.0113,0.0256,0.005000,8510,5000,0.8460
0.0001,1,1:18:47,0.3443,0.1696,0.1299,0.0099,0.0213,0.005000,8510,5100,0.8450
0.0001,1,1:17:22,0.3895,0.2041,0.1466,0.0129,0.0192,0.005000,8510,5200,0.8418
0.0001,1,1:15:57,0.3590,0.1877,0.1290,0.0109,0.0216,0.005000,8510,5300,0.8473
0.0001,1,1:14:32,0.3529,0.1803,0.1275,0.0129,0.0186,0.005000,8510,5400,0.8436
0.0001,1,1:13:08,0.3497,0.1830,0.1332,0.0120,0.0231,0.005000,8510,5500,0.8437
0.0001,1,1:11:43,0.3295,0.1653,0.1192,0.0136,0.0237,0.005000,8510,5600,0.8492
0.0001,1,1:10:19,0.3418,0.1754,0.1269,0.0097,0.0215,0.005000,8510,5700,0.8436
0.0001,1,1:08:54,0.3422,0.1793,0.1280,0.0135,0.0272,0.005000,8510,5800,0.8458
0.0001,1,1:07:30,0.3089,0.1749,0.1222,0.0103,0.0167,0.005000,8510,5900,0.8451
0.0001,1,1:06:05,0.3274,0.1610,0.1344,0.0121,0.0248,0.005000,8510,6000,0.8459
0.0001,1,1:04:40,0.3715,0.1728,0.1290,0.0093,0.0232,0.005000,8510,6100,0.8455
0.0001,1,1:03:16,0.3251,0.1701,0.1210,0.0093,0.0182,0.005000,8510,6200,0.8446
0.0001,1,1:01:51,0.3335,0.1812,0.1216,0.0097,0.0212,0.005000,8510,6300,0.8458
0.0001,1,1:00:27,0.3308,0.1706,0.1299,0.0112,0.0208,0.005000,8510,6400,0.8443
0.0001,1,0:59:02,0.3104,0.1592,0.1221,0.0137,0.0221,0.005000,8510,6500,0.8447
0.0001,1,0:57:37,0.3388,0.1733,0.1267,0.0117,0.0228,0.005000,8510,6600,0.8451
0.0001,1,0:56:13,0.3473,0.1772,0.1317,0.0111,0.0215,0.005000,8510,6700,0.8456
0.0001,1,0:54:48,0.3289,0.1618,0.1148,0.0105,0.0232,0.005000,8510,6800,0.8439
0.0001,1,0:53:24,0.3348,0.1686,0.1247,0.0120,0.0203,0.005000,8510,6900,0.8526
0.0001,1,0:51:59,0.3302,0.1551,0.1163,0.0107,0.0256,0.005000,8510,7000,0.8491
0.0001,1,0:50:35,0.3062,0.1569,0.1080,0.0113,0.0181,0.005000,8510,7100,0.8419
0.0001,1,0:49:10,0.3076,0.1665,0.1121,0.0107,0.0212,0.005000,8510,7200,0.8459
0.0001,1,0:47:45,0.3321,0.1685,0.1126,0.0123,0.0217,0.005000,8510,7300,0.8454
0.0001,1,0:46:21,0.3685,0.1874,0.1256,0.0122,0.0267,0.005000,8510,7400,0.8441
0.0001,1,0:44:56,0.3302,0.1699,0.1208,0.0113,0.0240,0.005000,8510,7500,0.8426
0.0001,1,0:43:32,0.3302,0.1741,0.1200,0.0112,0.0200,0.005000,8510,7600,0.8431
0.0001,1,0:42:07,0.3312,0.1746,0.1156,0.0122,0.0237,0.005000,8510,7700,0.8467
0.0002,1,0:40:42,0.3428,0.1713,0.1252,0.0101,0.0224,0.005000,8510,7800,0.8468
0.0001,1,0:39:18,0.3557,0.1842,0.1296,0.0097,0.0176,0.005000,8510,7900,0.8445
0.0001,1,0:37:53,0.3112,0.1680,0.1115,0.0107,0.0196,0.005000,8510,8000,0.8445
0.0001,1,0:36:29,0.3002,0.1661,0.1034,0.0086,0.0205,0.005000,8510,8100,0.8431
0.0001,1,0:35:04,0.3176,0.1710,0.1164,0.0121,0.0246,0.005000,8510,8200,0.8463
0.0001,1,0:33:39,0.3460,0.1846,0.1118,0.0116,0.0240,0.005000,8510,8300,0.8461
0.0001,1,0:32:15,0.3028,0.1612,0.1108,0.0111,0.0190,0.005000,8510,8400,0.8517
0.0001,1,0:30:50,0.2955,0.1616,0.1072,0.0109,0.0188,0.005000,8510,8500,0.8451
0.0001,1,0:29:26,0.2880,0.1487,0.0973,0.0091,0.0234,0.005000,8510,8600,0.8437
0.0001,1,0:28:01,0.3449,0.1824,0.1220,0.0114,0.0220,0.005000,8510,8700,0.8459
0.0001,1,0:26:36,0.3726,0.1922,0.1353,0.0130,0.0220,0.005000,8510,8800,0.8459
0.0001,1,0:25:12,0.3190,0.1697,0.1204,0.0119,0.0222,0.005000,8510,8900,0.8480
0.0001,1,0:23:47,0.3097,0.1621,0.1073,0.0110,0.0203,0.005000,8510,9000,0.8481
0.0001,1,0:22:23,0.3653,0.1878,0.1260,0.0117,0.0219,0.005000,8510,9100,0.8431
0.0001,1,0:20:58,0.3211,0.1684,0.1118,0.0129,0.0260,0.005000,8510,9200,0.8486
0.0001,1,0:19:33,0.3296,0.1774,0.1211,0.0123,0.0256,0.005000,8510,9300,0.8427
0.0001,1,0:18:09,0.3228,0.1737,0.1115,0.0114,0.0211,0.005000,8510,9400,0.8478
0.0001,1,0:16:44,0.3046,0.1567,0.1028,0.0103,0.0234,0.005000,8510,9500,0.8454
0.0001,1,0:15:20,0.3110,0.1585,0.1022,0.0111,0.0310,0.005000,8510,9600,0.8434
0.0001,1,0:13:55,0.3456,0.1876,0.1253,0.0090,0.0263,0.005000,8510,9700,0.8466
0.0001,1,0:12:31,0.3169,0.1715,0.1023,0.0134,0.0187,0.005000,8510,9800,0.8436
0.0001,1,0:11:06,0.3100,0.1707,0.1011,0.0100,0.0217,0.005000,8510,9900,0.8466
0.0001,1,0:09:41,0.3083,0.1816,0.1084,0.0081,0.0192,0.005000,8510,10000,0.8459
0.0001,1,0:08:17,0.3415,0.1781,0.1079,0.0094,0.0205,0.005000,8510,10100,0.8421
0.0001,1,0:06:52,0.3336,0.1905,0.1085,0.0117,0.0223,0.005000,8510,10200,0.8437
0.0001,1,0:05:28,0.3216,0.1742,0.1012,0.0136,0.0251,0.005000,8510,10300,0.8448
0.0001,1,0:04:03,0.3149,0.1693,0.1109,0.0094,0.0205,0.005000,8510,10400,0.8452
0.0001,1,0:02:38,0.3051,0.1699,0.1120,0.0095,0.0212,0.005000,8510,10500,0.8475
0.0001,1,0:01:14,0.2912,0.1644,0.0969,0.0083,0.0193,0.005000,8510,10600,0.8460
0.0004,1,0:00:00,0.3206,0.1596,0.1078,0.0091,0.0192,0.005000,8510,10687,0.8231
